district,date,max_apparent_temp,mean_apparent_temp,max_temperature,min_temperature,night_min_temperature,mean_humidity,mean_wind_speed,max_shortwave_radiation,total_precipitation,heat_hours_30,heat_hours_apparent_35,weather_source,hourly_coverage,hot_day,heatwave_streak,month,day_of_year,month_sin,month_cos,max_apparent_temp_median,max_apparent_temp_mad,max_apparent_temp_p98,max_temperature_median,max_temperature_mad,max_temperature_p98,night_min_temperature_median,night_min_temperature_mad,night_min_temperature_p98,mean_humidity_median,mean_humidity_mad,mean_humidity_p98,max_shortwave_radiation_median,max_shortwave_radiation_mad,max_shortwave_radiation_p98,apparent_anomaly_z,temperature_anomaly_z,night_anomaly_z,humidity_anomaly_z,radiation_anomaly_z,heat_hours_apparent_35_scaled,heatwave_streak_scaled,isolation_forest_raw,isolation_forest_percentile,robust_covariance_raw,robust_covariance_percentile,anomaly_score,model_disagreement,latitude,longitude,population_density_per_km2,share_age_65_plus_pct,green_space_pct,impervious_surface_pct,source_quality,apparent_heat_score,night_heat_score,duration_score,heat_hours_score,anomaly_component_score,hazard_score,exposure_score,age_vulnerability_score,impervious_score,low_green_score,vulnerability_score,hazard_contribution,exposure_contribution,vulnerability_contribution,risk_score,risk_level,recommendation,dominant_driver,generated_at_utc,pipeline_mode
Mitte,2025-08-07,26.074775496430668,22.228582745495075,26.329871469977807,17.329649140312036,17.329649140312036,58.952222222222225,4.230622218107613,657.2471428571429,1.227142857142857,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,23.36,1.3200000000000003,29.20200000000001,23.46,1.3599999999999994,29.34680000000001,11.25,1.2599999999999998,16.2616,62.77333333333333,1.1225000000000023,66.10768333333333,537.68,49.65000000000009,643.0228000000001,1.3871901412090697,1.423310137783488,3.2544977507938846,0.0,1.6243088216346573,0.0,0.0,0.5944540377256692,0.9750555555555556,57.26319079326489,0.9664444444444444,97.24722222222222,0.8611111111111125,52.52,13.405,9800,15.2,22.0,67.0,demo_seed_replace_with_official_aggregation,11.526530535725932,12.087719457382143,0.0,0.0,97.24722222222222,25.296888050555843,65.3225806451613,33.83458646616541,86.66666666666667,90.2439024390244,66.4281435295556,13.913288427805714,13.06451612903226,16.6070358823889,43.58484043922687,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Tempelhof-Schöneberg,2025-08-07,26.56734277837802,21.950130857705243,26.928708097680477,16.554002563054862,16.554002563054862,58.87902777777777,4.474893483536765,648.8204761904761,1.1357142857142857,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,23.35,1.3099999999999987,29.068800000000003,23.49,1.3699999999999974,29.3016,11.03,1.4000000000000004,17.6908,63.09458333333333,1.34375,66.0773,544.59,45.049999999999955,668.344,1.6565404382326188,1.6929757930093638,2.6613490600753797,0.0,1.5605436858228963,0.0,0.0,0.5758938917083706,0.9659444444444445,42.1339796722088,0.9451111111111111,95.96944444444443,2.083333333333337,52.4406,13.3737,6700,20.3,29.0,58.0,demo_seed_replace_with_official_aggregation,14.263015435433443,5.036386936862382,0.0,0.0,95.96944444444443,24.94140233181995,40.32258064516129,72.18045112781955,66.66666666666667,73.17073170731707,70.49819671129042,13.717771282500975,8.064516129032258,17.624549177822605,39.406836589355834,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Neukölln,2025-08-07,26.16118268970162,21.731888826319388,26.61781935385757,17.529690097503906,17.529690097503906,59.29053571428572,4.659098349236809,657.1914285714286,1.5738095238095238,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,23.2,1.1799999999999997,29.058000000000014,23.27,1.1799999999999997,28.894400000000008,11.17,1.1899999999999995,16.2056,62.46333333333333,1.1300000000000026,66.12825000000001,545.87,55.24000000000001,652.9196000000001,1.6926189502760953,1.9136213716727435,3.604665717564028,0.0,1.359255519608298,0.0,0.0,0.6082516380608793,0.9792777777777778,81.57414912687997,0.9802777777777778,97.95777777777776,0.10000000000000009,52.4408,13.4445,7200,15.0,24.0,64.0,demo_seed_replace_with_official_aggregation,12.006570498342326,13.90627361367187,0.0,0.0,97.95777777777776,25.879796272026148,44.354838709677416,32.330827067669176,80.0,85.36585365853658,62.27379424170182,14.233887949614383,8.870967741935484,15.568448560425455,38.673304251975324,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Charlottenburg-Wilmersdorf,2025-08-07,25.973877033029073,21.625401434006246,26.35666616542411,15.625844268693635,15.625844268693635,59.386626984126984,4.425939560675965,656.2414285714285,1.0485714285714285,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,22.87,1.4000000000000021,27.7716,22.92,1.3100000000000023,27.882400000000004,10.74,1.3499999999999996,14.570400000000003,63.135,1.3266666666666609,66.60005,550.11,47.139999999999986,642.7468,1.4953831266640973,1.7694653221255117,2.4410791196115116,0.0,1.5185546852244134,0.0,0.0,0.5624172792883186,0.9572222222222222,46.08510137698961,0.9531111111111111,95.59888888888888,0.41111111111110654,52.5079,13.2638,5300,22.1,34.0,53.0,demo_seed_replace_with_official_aggregation,10.965983516828182,0.0,0.0,0.0,95.59888888888888,22.95787200866764,29.032258064516128,85.71428571428572,55.55555555555556,60.97560975609756,68.97406116918313,12.626829604767202,5.806451612903226,17.243515292295783,35.67679650996621,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Lichtenberg,2025-08-07,25.417335201926978,21.677480679644976,25.772623988575283,15.928201114282933,15.928201114282933,59.40160714285714,4.3298847767538975,669.0704761904761,1.3033333333333335,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,23.21,1.2100000000000009,29.260400000000004,23.35,1.3099999999999987,29.4452,11.12,1.1799999999999997,17.273600000000002,62.86375,1.3191666666666677,66.4736,537.78,52.25999999999999,654.5752,1.2304356998075614,1.2473568656338638,2.748379001092295,0.0,1.6944931687286284,0.0,0.0,0.5665233060991497,0.9605,40.62943912084061,0.941,95.465,1.9500000000000073,52.5322,13.5119,5500,18.6,32.0,52.0,demo_seed_replace_with_official_aggregation,7.874084455149876,0.0,0.0,0.0,95.465,21.848929559302455,30.64516129032258,59.39849624060152,53.333333333333336,65.85365853658536,58.88947979705362,12.016911257616352,6.129032258064516,14.722369949263404,32.86831346494427,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Marzahn-Hellersdorf,2025-08-07,25.13300217130496,21.120115822715906,25.432051548690424,15.327322197722768,15.327322197722768,59.68172619047619,4.738189659728807,659.167619047619,0.986904761904762,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,23.13,1.3000000000000007,29.3636,23.24,1.389999999999997,29.524800000000003,10.62,1.3099999999999987,16.514000000000003,63.31,1.1412499999999994,66.3952,546.13,52.58000000000004,652.3324,1.0392357351975008,1.0636823840921261,2.423698720796236,0.0,1.450034794995332,0.0,0.0,0.5338935199677917,0.9289444444444445,30.048783527513603,0.9039444444444444,92.14444444444445,2.500000000000002,52.5223,13.5754,4100,20.2,39.0,45.0,demo_seed_replace_with_official_aggregation,6.294456507249772,0.0,0.0,0.0,92.14444444444445,20.631948666426307,19.35483870967742,71.42857142857143,37.77777777777778,48.78048780487805,53.98877274487031,11.34757176653447,3.870967741935484,13.497193186217578,28.71573269468753,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Pankow,2025-08-07,26.293857525889994,21.864100094274992,26.538262760742573,16.19436998013654,16.19436998013654,59.19343253968254,4.312258328681511,660.1990476190476,0.8480952380952381,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,23.02,1.25,26.4356,23.08,1.2999999999999972,26.7812,10.75,1.2699999999999996,13.775200000000002,63.09458333333333,1.1216666666666697,66.75355,536.45,52.14000000000004,648.4684000000001,1.7665493192445674,1.7942817507406852,2.891478143916434,0.0,1.6008360014015477,0.0,0.0,0.5966987944816118,0.9759444444444444,49.820936920595244,0.9582222222222222,97.06277777777777,1.7722222222222195,52.5929,13.4317,4100,16.0,35.0,48.0,demo_seed_replace_with_official_aggregation,12.743652921611076,1.7669998194230823,0.0,0.0,97.06277777777777,24.137884051032895,19.35483870967742,39.84962406015038,44.44444444444444,58.53658536585366,46.12955152107912,13.275836228068094,3.870967741935484,11.53238788026978,28.67919185027336,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Steglitz-Zehlendorf,2025-08-07,25.490876922162602,20.521057322935594,25.570010711529175,15.180662322370337,15.180662322370337,60.35525793650794,4.463794793247256,665.1614285714286,1.885,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,22.62,1.2300000000000004,29.5196,22.59,1.2199999999999989,29.700400000000002,10.18,1.450000000000001,16.485600000000005,63.705000000000005,1.2437500000000057,67.11735,541.55,54.66999999999996,650.4988000000001,1.574292646823807,1.6475325312030362,2.326138294966593,0.0,1.5250551735344773,0.0,0.0,0.5582304685248621,0.9541111111111111,34.18283377924592,0.9215,94.43277777777777,3.2611111111111146,52.4295,13.2588,3100,24.0,48.0,36.0,demo_seed_replace_with_official_aggregation,8.282649567570012,0.0,0.0,0.0,94.43277777777777,21.78548290420506,11.290322580645162,100.0,17.77777777777778,26.829268292682926,52.929539295392956,11.982015597312785,2.2580645161290325,13.232384823848239,27.472464937290056,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Reinickendorf,2025-08-07,25.738087932711117,21.57765576645977,25.799463476387842,16.277819982608392,16.277819982608392,59.572876984126985,4.309992872960763,643.6166666666667,0.9864285714285714,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,22.6,1.2699999999999996,27.372000000000003,22.61,1.2699999999999996,27.47200000000001,10.4,1.2599999999999998,14.820000000000007,63.29125,1.2833333333333314,67.18086666666667,542.97,50.90999999999997,647.9484000000001,1.666623081132803,1.6939083799304713,3.1464565588382873,0.0,1.3334363904692152,0.0,0.0,0.5883741075500131,0.9724444444444444,56.122324416242755,0.9651111111111111,97.02444444444444,0.7333333333333303,52.6048,13.2953,3000,22.4,49.0,37.0,demo_seed_replace_with_official_aggregation,9.65604407061732,2.525636205530837,0.0,0.0,97.02444444444444,23.163349744434576,10.483870967741936,87.96992481203007,20.0,24.390243902439025,48.28553090042179,12.739842359439018,2.0967741935483875,12.071382725105448,26.907999278092852,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Spandau,2025-08-07,25.226989564179615,21.153452949995543,25.432147674606078,16.35358805759753,16.35358805759753,60.71511904761905,4.5235786497222605,650.8890476190476,2.0240476190476193,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,22.76,1.2999999999999972,27.255200000000002,22.79,1.3300000000000018,27.636400000000002,10.6,1.3499999999999996,15.285200000000001,63.337916666666665,1.436249999999994,67.78,537.55,51.68999999999994,649.742,1.2799705113571889,1.3399279636799788,2.8746236879143914,0.0,1.478934809574879,0.0,0.0,0.5656417638327974,0.96,44.309626684594484,0.9495555555555556,95.68666666666665,1.0444444444444367,52.5389,13.2034,2700,21.0,45.0,39.0,demo_seed_replace_with_official_aggregation,6.816608689886748,3.2144368872502778,0.0,0.0,95.68666666666665,22.005311907881236,8.064516129032258,77.44360902255639,24.444444444444443,34.14634146341463,48.06958453043177,12.102921549334681,1.6129032258064517,12.017396132607942,25.733220907749075,Moderate,Publish heat-safety guidance and verify cooling resources.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
Treptow-Köpenick,2025-08-07,25.345760976540515,20.894497846949292,25.63478898717102,15.734289986398615,15.734289986398615,60.07785714285714,4.418150117756699,659.4628571428572,1.4726190476190477,0,0,synthetic_demo_forecast,24,False,0,8,219,-0.8660254037844384,-0.5000000000000004,22.29,1.3000000000000007,25.5676,22.33,1.3299999999999983,25.674000000000003,9.91,1.2400000000000002,13.5076,63.57708333333333,1.42916666666666,66.88658333333333,538.04,48.780000000000086,657.4008000000001,1.585448109112118,1.6759771683209577,3.1680885293047814,0.0,1.6789379895880225,0.0,0.0,0.597003672972948,0.9760555555555556,57.89194251469956,0.967,97.33388888888888,0.9055555555555594,52.4349,13.5808,1700,21.7,59.0,28.0,demo_seed_replace_with_official_aggregation,7.476449869669526,0.0,0.0,0.0,97.33388888888888,22.083535232162113,0.0,82.70676691729322,0.0,0.0,33.08270676691729,12.145944377689164,0.0,8.270676691729323,20.416621069418486,Low,Routine monitoring.,climate anomaly,2026-08-04T20:45:56.440844+00:00,demo
